Id,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,Probability,Predicted_class,Risk
81028,0.233421132,53,0,0.240219973,8000.0,11,0,1,0,0.0,0.0163047361481523,0,low
81029,0.009291445,69,0,0.434656534,10000.0,13,0,2,0,0.0,0.0086317163525527,0,low
81030,0.9999999,57,0,558.0,,5,0,1,0,,0.0652922698809882,0,low
81031,1347.0,47,0,0.96210973,6597.0,3,0,2,0,1.0,0.1606922989661187,1,medium
81032,0.403564666,66,0,0.2724049,3101.0,10,0,0,0,0.0,0.0323153428137835,0,low
81033,0.060080546,60,0,0.219076508,8900.0,6,0,2,0,0.0,0.0047115847500934,0,low
81034,0.413551094,58,0,0.203966006,6000.0,7,0,0,0,2.0,0.0290126386986636,0,low
81035,1.135064935,32,1,0.193608324,2690.0,5,0,0,1,0.0,0.3323555121223382,1,medium
81036,0.038514935,84,0,0.010701392,7755.0,6,0,0,0,0.0,0.0036806759366315,0,low
81037,0.456724368,28,0,0.003998401,2500.0,3,0,0,0,1.0,0.0789345369998408,0,low
81038,0.058155926,43,0,0.230557278,14516.0,9,0,2,0,1.0,0.0096505197196054,0,low
81039,0.007704792,69,0,0.384178905,2995.0,8,0,2,0,0.0,0.0058486650231392,0,low
81040,0.982942089,44,2,0.150231221,8000.0,7,0,0,1,0.0,0.3394868305874444,1,medium
81041,0.010739232,60,1,0.391933816,2900.0,7,0,2,0,0.0,0.0569733636722907,0,low
81042,0.109703606,42,0,0.24655069,1666.0,23,0,0,0,2.0,0.0230883344607948,0,low
81043,0.0,79,1,0.0,3456.0,4,0,0,0,0.0,0.0221936596296118,0,low
81044,0.079973068,55,0,0.355602593,7558.0,17,0,2,0,0.0,0.0131951005921936,0,low
81045,0.91568072,37,0,0.213597528,5500.0,3,0,0,0,3.0,0.0783131568742648,0,low
81046,0.000124998,50,0,389.0,,8,0,0,0,0.0,0.0069464827006723,0,low
81047,0.721308397,30,0,0.65093585,6250.0,18,0,1,0,1.0,0.1507885766261351,1,medium
81048,0.312258856,85,0,0.733755415,3000.0,7,0,1,0,0.0,0.0205072992514635,0,low
81049,0.661669165,31,0,0.023178808,3925.0,6,0,0,1,0.0,0.2066888584614063,1,medium
81050,0.377389293,50,0,0.114541673,6250.0,8,0,0,0,0.0,0.0247157133578121,0,low
81051,0.162986042,49,0,0.188142563,8753.0,8,0,3,0,0.0,0.0144721573928258,0,low
81052,0.012021685,82,0,2471.0,,13,0,3,0,0.0,0.0107535111841493,0,low
81053,0.9999999,70,0,0.466138464,5300.0,2,0,2,0,0.0,0.0269878141187155,0,low
81054,0.753812309,42,0,0.085146641,5284.0,5,0,0,0,3.0,0.0799209978970959,0,low
81055,0.097616845,52,0,0.339149032,8883.0,12,0,3,0,0.0,0.0134668671822619,0,low
81056,0.110339392,64,0,976.0,,10,0,0,0,0.0,0.0064669230152386,0,low
81057,0.0,44,0,0.053217223,6200.0,10,0,0,0,1.0,0.0114898854709303,0,low
81058,0.149635565,66,0,348.0,,7,0,0,0,0.0,0.0069915646620656,0,low
81059,0.039356759,42,2,0.13339046,3500.0,10,0,1,0,1.0,0.1014099451308672,1,medium
81060,0.001405329,93,0,0.046784348,8100.0,5,0,0,0,0.0,0.0059206369283486,0,low
81061,0.582683463,38,0,0.102723199,2900.0,4,0,0,1,2.0,0.2284527380691699,1,medium
81062,0.169117381,66,0,0.39202454,6519.0,25,0,2,1,1.0,0.1197761185860934,1,medium
81063,0.275036205,42,0,0.49864047,11400.0,16,0,2,0,0.0,0.043906519818894,0,low
81064,0.313249722,54,1,0.250263992,2840.0,5,0,0,0,0.0,0.0776855240905342,0,low
81065,0.062386172,55,0,0.017677309,9333.0,5,0,0,0,1.0,0.0070181715715718,0,low
81066,0.052929805,68,1,473.0,,2,0,0,0,0.0,0.0299598001008472,0,low
81067,0.828015635,37,0,1391.0,,6,0,1,0,0.0,0.0793376664692496,0,low
81068,0.006081571,68,0,0.818942496,5616.0,14,0,4,0,0.0,0.0138814672163129,0,low
81069,0.18200744,57,0,0.244977679,10751.0,6,0,2,0,1.0,0.0073973407715257,0,low
81070,0.022965901,53,0,0.252019165,14609.0,9,0,4,0,2.0,0.0075798012937208,0,low
81071,0.915734349,55,0,0.525317975,4166.0,8,0,1,0,2.0,0.0547400408552274,0,low
81072,0.352997039,43,0,0.478574289,2496.0,10,0,0,0,2.0,0.0406198716397305,0,low
81073,0.002249719,90,0,0.001244942,9638.0,3,0,0,0,0.0,0.0048181618649192,0,low
81074,0.675683622,28,1,68.0,0.0,3,0,0,0,0.0,0.1307007869186001,1,medium
81075,0.9999999,40,0,0.509402424,2392.0,2,1,1,1,2.0,0.5806623503890275,1,high
81076,0.027088287,56,0,1278.0,,12,0,2,0,1.0,0.0076761583748839,0,low
81077,1.0,36,3,0.500454463,5500.0,5,3,2,1,4.0,0.713501827455502,1,high
81078,0.146895426,78,0,316.0,,19,0,1,0,,0.0163729767066079,0,low
81079,0.9999999,39,0,0.021276596,3900.0,2,3,0,0,4.0,0.4699024815174534,1,medium
81080,0.001187475,68,0,1872.0,,9,0,1,0,1.0,0.0055429324666306,0,low
81081,0.014799831,48,0,0.350428513,7350.0,7,0,1,0,3.0,0.0118630002003917,0,low
81082,0.635616195,48,0,0.570051971,9235.0,7,0,2,0,0.0,0.0594681975185963,0,low
81083,0.0,65,0,0.0,0.0,1,0,0,0,0.0,0.0045865979857949,0,low
81084,0.211293922,40,0,0.823372584,4500.0,13,0,1,0,0.0,0.0547204835449644,0,low
81085,1.273894437,60,1,0.068627451,1427.0,4,0,0,1,0.0,0.4031157806847411,1,medium
81086,0.123208532,32,0,2.072647489,2050.0,5,0,2,0,0.0,0.0321791505950353,0,low
81087,0.043810216,32,0,0.081833453,4166.0,4,0,0,0,0.0,0.0079470831315825,0,low
81088,0.967851607,50,0,0.412758138,11427.0,4,0,2,0,3.0,0.0364517632741159,0,low
81089,0.015733547,68,0,1011.0,,5,0,0,0,0.0,0.0029429120319681,0,low
81090,0.312369846,95,0,0.099199288,2247.0,3,0,0,0,0.0,0.0156370162219441,0,low
81091,0.008623721,63,0,1185.0,,11,0,1,0,0.0,0.0046828576564337,0,low
81092,0.561064087,31,1,0.369044263,7093.0,6,0,1,0,0.0,0.0928807884758882,0,low
81093,0.113911883,53,0,0.55104712,4583.0,14,0,1,0,0.0,0.0220100743550292,0,low
81094,0.644524528,40,0,0.351663142,5200.0,7,0,1,0,2.0,0.0408366039995478,0,low
81095,0.205114997,56,0,0.717023315,3130.0,5,0,1,0,0.0,0.0176282704443045,0,low
81096,0.091954427,56,0,0.259179266,8333.0,11,0,2,0,3.0,0.0090847030650931,0,low
81097,1.00486618,30,0,887.0,,3,1,0,0,1.0,0.3926643387645604,1,medium
81098,0.079102791,60,0,2745.0,,7,0,1,0,0.0,0.0054432960495487,0,low
81099,0.477816913,52,0,0.521907103,11388.0,11,0,2,0,0.0,0.0375984448103571,0,low
81100,0.00869913,41,0,0.267387601,13500.0,3,0,1,0,2.0,0.0055402370825424,0,low
81101,0.305792559,60,0,0.216694151,28500.0,19,0,2,0,2.0,0.0235084294585182,0,low
81102,0.006548176,34,0,2012.0,,3,0,1,0,0.0,0.0044817616402873,0,low
81103,0.572087856,28,0,0.190007163,5583.0,7,0,0,0,0.0,0.0399241774265646,0,low
81104,0.39590611,43,0,0.176909745,7500.0,9,0,0,0,3.0,0.0238753506853959,0,low
81105,0.065511141,55,0,0.309337025,6500.0,8,0,3,0,1.0,0.0064900071958064,0,low
81106,0.063421857,58,0,0.121986446,9000.0,5,0,1,0,0.0,0.0065579964337597,0,low
81107,0.028808443,88,0,0.007386057,5550.0,6,0,0,0,1.0,0.0041147436513525,0,low
81108,0.983904402,39,0,1481.0,,6,0,1,0,3.0,0.1017858266554556,1,medium
81109,0.0,47,0,1.217527387,1277.0,3,0,1,0,1.0,0.0171126335905681,0,low
81110,0.414197638,56,1,4640.0,,16,0,1,0,0.0,0.0850097146177526,0,low
81111,0.198475191,49,0,2495.0,,4,0,1,0,0.0,0.0135923433462936,0,low
81112,0.603979461,50,0,0.24655069,3333.0,6,0,0,0,1.0,0.0382350795489683,0,low
81113,0.473706802,69,1,0.556717198,5738.0,11,0,1,0,0.0,0.0503976509171094,0,low
81114,0.005278515,76,0,2048.0,,7,0,2,0,0.0,0.0031329274582451,0,low
81115,0.002958623,51,0,0.183471602,3133.0,14,0,0,0,3.0,0.0137275778745211,0,low
81116,0.880007272,43,0,1.185764443,6265.0,9,0,3,0,0.0,0.1733840373341116,1,medium
81117,0.912092058,48,0,0.057206332,3600.0,5,0,0,0,0.0,0.0845864090110984,0,low
81118,0.123503912,49,0,0.368303788,10322.0,11,0,2,0,2.0,0.0183210081405198,0,low
81119,0.033119117,52,0,0.404230658,3450.0,11,0,1,0,2.0,0.0109645031133599,0,low
81120,0.066566914,48,0,0.545625,6399.0,4,0,2,0,0.0,0.0166373467325028,0,low
81121,0.726951113,62,0,0.598306211,6021.0,13,0,2,0,0.0,0.0666225206298587,0,low
81122,0.027816575,61,0,0.23671054,9800.0,14,0,2,0,0.0,0.0077354432686843,0,low
81123,0.181470333,28,0,0.165917041,2000.0,3,0,0,0,0.0,0.0211339456483955,0,low
81124,0.029570725,52,0,925.0,,4,0,1,0,0.0,0.0068883242700173,0,low
81125,0.199775889,50,0,0.278757123,11231.0,8,0,1,0,2.0,0.010460058269648,0,low
81126,0.092076626,58,0,1.569215392,2000.0,11,0,0,0,0.0,0.0386020512387074,0,low
81127,0.001463704,62,0,0.000542299,3687.0,16,0,0,0,1.0,0.0076239530860649,0,low
81128,0.329086159,69,0,0.533822059,3000.0,10,0,1,0,0.0,0.0331117471332811,0,low
81129,0.026839175,60,0,0.004472505,134152.0,9,0,1,0,0.0,0.0073084111961261,0,low
81130,0.945016172,39,1,5389.0,,13,0,2,0,1.0,0.2764667180793398,1,medium
81131,0.058097949,44,0,0.480946976,6166.0,8,0,2,0,1.0,0.011723253676913,0,low
81132,0.044707049,69,0,0.281669866,2083.0,9,0,0,0,0.0,0.0106633537989521,0,low
81133,0.0,50,0,2363.0,,8,0,2,0,2.0,0.0106046769819727,0,low
81134,0.015998933,27,1,0.00079992,10000.0,6,0,0,0,0.0,0.032261510230923,0,low
81135,0.0,35,0,0.508397761,3750.0,7,0,1,0,0.0,0.0170507864503557,0,low
81136,0.925577663,54,1,0.892465252,4100.0,10,0,0,0,1.0,0.1942071593766796,1,medium
81137,0.09636667,48,0,0.148792977,6834.0,16,0,1,0,1.0,0.0125775012242017,0,low
81138,0.013243926,65,0,2427.0,,11,0,2,0,0.0,0.0071837037411503,0,low
81139,0.014232327,81,0,0.038249965,50718.0,14,0,2,0,0.0,0.0093730005315609,0,low
81140,0.189207195,24,0,0.003807711,2100.0,3,0,0,0,0.0,0.0349776117735152,0,low
81141,0.712291025,54,2,1.468212955,8320.0,25,0,5,0,0.0,0.5645118595745339,1,high
81142,0.9999999,32,0,0.206134969,3259.0,1,1,0,0,1.0,0.4201558399270378,1,medium
81143,0.019169088,42,0,1352.0,,5,0,1,0,0.0,0.0063937292256015,0,low
81144,0.25861931,73,0,96.0,,3,0,0,0,1.0,0.0078294836967883,0,low
81145,0.034791221,52,0,0.036465138,8418.0,6,0,0,0,3.0,0.0078897830432294,0,low
81146,0.011408617,58,0,0.195565521,8027.0,13,0,2,0,0.0,0.0050947017062494,0,low
81147,0.0,46,2,3658.0,,6,0,2,0,,0.1083938864441262,1,medium
81148,0.9999999,55,2,6008.0,,6,1,1,1,0.0,0.6476587497226414,1,high
81149,0.602620589,53,0,0.241047082,5500.0,9,0,1,0,1.0,0.0483117439094968,0,low
81150,0.002270949,55,0,0.288122049,13764.0,8,0,2,0,0.0,0.0042708181205919,0,low
81151,0.004222164,61,0,0.002893975,3800.0,7,0,0,0,0.0,0.0060819363503656,0,low
81152,0.729176474,62,0,0.547311984,6900.0,16,0,3,0,3.0,0.0646502570333671,0,low
81153,0.26933474,48,0,0.401918543,12300.0,5,0,2,0,2.0,0.0150910493536591,0,low
81154,0.031262109,51,0,0.4459345,7083.0,8,0,1,0,2.0,0.0103425612804266,0,low
81155,0.028368794,48,0,0.259945845,4800.0,16,0,1,0,1.0,0.0112242472745426,0,low
81156,0.354446143,48,0,0.353514623,7795.0,11,0,2,0,3.0,0.0232193336742835,0,low
81157,0.359598301,42,0,0.114457123,8500.0,9,0,0,0,2.0,0.0295608238882417,0,low
81158,0.938123752,38,1,0.0077951,1795.0,1,0,0,0,0.0,0.2413777935703286,1,medium
81159,0.066280647,57,0,0.018229367,13000.0,11,0,0,0,2.0,0.0091198919857822,0,low
81160,0.01238393,64,0,0.565421906,10416.0,19,0,2,0,0.0,0.0245274308792374,0,low
81161,0.072755634,69,0,0.342496766,6183.0,6,0,2,0,0.0,0.00700477181801,0,low
81162,0.973421927,36,2,0.122714066,5850.0,4,1,0,0,1.0,0.5114306739976511,1,high
81163,0.514732564,40,0,0.319087064,22695.0,16,0,3,0,2.0,0.0673132784782853,0,low
81164,0.0,39,0,0.370986525,6010.0,10,0,2,0,1.0,0.0173848418019824,0,low
81165,0.725398313,26,0,371.0,,4,0,0,0,1.0,0.1001543555674037,1,medium
81166,0.00786112,40,0,0.003760684,2924.0,5,0,0,0,0.0,0.0085327885377366,0,low
81167,0.444832501,54,0,0.701249841,15681.0,20,0,6,0,2.0,0.1306035251481592,1,medium
81168,0.980844122,51,1,0.69924994,8265.0,5,0,3,1,2.0,0.4461322087774823,1,medium
81169,0.052657894,73,0,0.008279338,8333.0,5,0,0,0,0.0,0.0045747930349004,0,low
81170,0.324359403,41,0,0.173823605,7777.0,9,0,1,0,0.0,0.0222312703711835,0,low
81171,0.132135723,70,0,602.0,,9,0,1,0,0.0,0.0086330105034978,0,low
81172,0.9999999,26,0,0.655737705,792.0,3,0,0,0,0.0,0.04835424450358,0,low
81173,0.782419323,56,0,0.10848192,6000.0,4,0,0,0,0.0,0.0382350393749962,0,low
81174,0.224235985,34,0,0.798914596,3500.0,7,0,1,0,2.0,0.0207408901206328,0,low
81175,0.245153514,57,0,0.199558907,14055.0,13,0,2,0,1.0,0.0122965692384943,0,low
81176,0.078473882,64,0,0.573213914,4800.0,13,0,2,0,0.0,0.0138795024698081,0,low
81177,0.515582103,32,0,0.890027493,4000.0,15,0,2,0,0.0,0.13629816068076,1,medium
81178,0.007858639,82,0,364.0,,4,0,1,0,0.0,0.0032096864043621,0,low
81179,0.001859995,45,0,0.54191847,9100.0,10,0,1,0,2.0,0.011695288051339,0,low
81180,0.399064037,51,0,0.500579854,12071.0,11,0,3,0,2.0,0.0283803457611602,0,low
81181,0.433475918,28,0,1005.0,,16,0,1,0,0.0,0.0907340194364714,0,low
81182,0.166633711,29,0,0.358753778,4300.0,12,0,1,0,0.0,0.0371523065127909,0,low
81183,0.0,77,0,0.032758785,10500.0,9,0,0,0,0.0,0.0094860373306762,0,low
81184,0.031331841,25,0,0.019735134,3850.0,4,0,0,0,0.0,0.0087051648104532,0,low
81185,0.187123125,83,0,0.437333333,4874.0,20,0,2,0,0.0,0.0150597753115745,0,low
81186,0.015054833,65,0,0.097781029,4100.0,8,0,0,0,1.0,0.0041750964403093,0,low
81187,0.9999999,27,0,0.411323897,1200.0,3,0,0,0,0.0,0.0842423517626784,0,low
81188,0.040361136,37,0,0.430869859,13300.0,12,0,5,0,2.0,0.0440755700707478,0,low
81189,0.7702363,39,0,0.383984868,7929.0,9,0,2,0,4.0,0.0598262451873152,0,low
81190,0.0,27,0,0.033917467,5306.0,3,0,0,0,0.0,0.0206020633689281,0,low
81191,0.242609693,50,0,0.386017536,4333.0,10,0,2,0,2.0,0.0286713057160774,0,low
81192,0.152436693,46,0,0.019451813,7916.0,5,0,0,0,0.0,0.031931003185712,0,low
81193,0.002355657,84,0,0.007748063,4000.0,8,0,0,0,0.0,0.0037994597305205,0,low
81194,0.53855501,37,0,0.441692826,8600.0,8,0,2,0,1.0,0.0336946038645909,0,low
81195,0.002372125,79,0,5.0,,11,0,0,0,,0.0060863232594276,0,low
81196,0.584819637,58,0,0.587761675,4967.0,14,0,1,0,1.0,0.0712091580752354,0,low
81197,0.053504852,67,0,649.0,,9,0,1,0,0.0,0.0072162439988916,0,low
81198,0.9999999,89,0,0.0,,1,0,0,0,0.0,0.0158270758959209,0,low
81199,0.0,33,0,0.280706086,8100.0,3,0,2,0,0.0,0.0170762762061689,0,low
81200,0.470882279,68,0,56.0,,3,0,0,0,0.0,0.0140458219743826,0,low
81201,0.113426902,33,0,0.184806753,2250.0,6,0,0,0,1.0,0.0187524706073401,0,low
81202,1.009720872,48,3,0.108878808,10800.0,8,1,0,0,0.0,0.4286082410995087,1,medium
81203,0.053589691,73,0,82.5,1.0,8,0,0,0,0.0,0.0042167518995772,0,low
81204,0.005378379,65,0,366.0,,4,0,0,0,,0.0030319719418986,0,low
81205,0.047636035,52,0,0.383954829,8500.0,11,0,1,0,3.0,0.0135550891278074,0,low
81206,0.0,82,0,0.376171631,4800.0,11,0,3,0,0.0,0.0106400262619851,0,low
81207,0.000304171,59,0,2134.0,,9,0,1,0,0.0,0.0061935087396589,0,low
81208,0.156874034,89,0,0.065952891,2334.0,4,0,0,0,0.0,0.0082733407439061,0,low
81209,0.609929078,60,3,0.445979552,3618.0,9,0,2,0,0.0,0.1701995594861965,1,medium
81210,0.208451541,63,0,0.621746354,5416.0,16,0,1,0,0.0,0.0299287011400331,0,low
81211,0.122405262,62,0,0.212159668,8667.0,12,0,1,0,0.0,0.0084661204395804,0,low
81212,0.037255651,62,0,1782.0,,6,0,1,0,0.0,0.0039442439253111,0,low
81213,0.004712553,55,0,0.25244858,8167.0,12,0,2,0,0.0,0.0058084850796668,0,low
81214,0.042031932,38,0,1881.0,,5,0,1,0,0.0,0.0049848191431501,0,low
81215,0.030022931,59,0,0.192344612,8333.0,8,0,2,0,1.0,0.0043274091825032,0,low
81216,0.662425394,73,0,0.401972706,7400.0,9,0,1,0,0.0,0.029136234289934,0,low
81217,0.229965058,79,0,244.0,,5,0,0,0,0.0,0.0101152418684099,0,low
81218,0.789623989,26,2,0.129967508,4000.0,3,0,0,0,0.0,0.1618873528357362,1,medium
81219,0.087854953,36,0,1313.5,1.0,10,0,1,0,1.0,0.0110434191921106,0,low
81220,0.762145603,57,2,0.607816405,4400.0,13,0,0,0,0.0,0.3373872287507085,1,medium
81221,0.723333641,43,0,0.370580387,8993.0,8,1,0,0,2.0,0.2365736254446445,1,medium
81222,0.002474412,60,0,0.405687625,4500.0,9,0,1,0,0.0,0.0085344010813171,0,low
81223,0.0,54,0,1653.0,,2,0,1,0,2.0,0.0105733260627537,0,low
81224,0.003233339,57,0,0.698767078,3000.0,4,0,1,0,0.0,0.0101794343789734,0,low
81225,0.9999999,35,0,0.0,5000.0,0,0,0,0,0.0,0.1396427319984678,1,medium
81226,0.135480137,68,0,1103.0,,9,0,2,0,0.0,0.0057258075061841,0,low
81227,0.010159187,29,0,0.097618348,3400.0,3,0,0,0,0.0,0.0075886264562975,0,low
81228,0.251796069,42,0,0.286034235,6250.0,11,0,1,0,3.0,0.0233945648155693,0,low
81229,0.51409906,39,0,0.360548272,5033.0,4,0,1,0,2.0,0.0321362867518425,0,low
81230,0.073130896,58,0,65.0,,5,0,0,0,0.0,0.0051463075305117,0,low
81231,0.222558041,59,0,0.398760124,10000.0,16,0,1,0,0.0,0.0196037178071586,0,low
81232,0.242439486,59,0,0.448137966,4000.0,16,0,2,0,0.0,0.0208682736980552,0,low
81233,0.047154692,80,0,1821.0,,12,0,1,0,0.0,0.006333678959654,0,low
81234,0.907311153,44,0,0.468494067,5982.0,16,0,2,0,0.0,0.0918706831110301,0,low
81235,0.0,72,0,0.577919128,2200.0,5,0,2,0,0.0,0.0072534279090963,0,low
81236,0.046886284,70,0,2968.0,,8,0,2,0,0.0,0.0039594852541897,0,low
81237,0.430162811,67,1,0.147672094,3500.0,9,0,0,0,0.0,0.0745035523328246,0,low
81238,0.013443282,28,0,0.153543307,1015.0,4,0,0,0,2.0,0.0170089051008568,0,low
81239,0.00080135,54,3,0.114117842,12083.0,26,0,2,1,0.0,0.1766522143521751,1,medium
81240,0.0370697,71,0,0.231654405,5300.0,10,0,1,0,0.0,0.0047556090964905,0,low
81241,0.065968697,66,0,0.307429173,11400.0,12,0,3,0,2.0,0.011212720621169,0,low
81242,0.825291181,45,0,14.0,,4,0,0,0,0.0,0.1109570073043974,1,medium
81243,0.9999999,30,0,0.442557443,1000.0,6,0,0,0,0.0,0.1053277070404249,1,medium
81244,0.844823995,39,4,0.27558194,6400.0,5,0,0,1,3.0,0.3212531279791447,1,medium
81245,0.734460867,52,0,3181.0,,20,0,0,0,0.0,0.0639971698744889,0,low
81246,0.027090461,48,0,0.263456091,6000.0,9,0,2,0,0.0,0.00739463310446,0,low
81247,0.019556856,71,0,75.0,,16,0,0,0,0.0,0.0059127095141976,0,low
81248,0.370355187,42,0,0.419916017,5000.0,9,0,2,0,1.0,0.0344213931897563,0,low
81249,0.158048538,43,0,0.066992556,9000.0,7,0,0,0,6.0,0.0173465744220758,0,low
81250,0.9999999,41,0,69.0,,0,2,0,0,,0.412810669120098,1,medium
81251,0.118984733,43,1,0.243476235,8583.0,9,0,2,0,4.0,0.0417408401528623,0,low
81252,0.021697741,79,0,0.016163335,2350.0,5,0,0,0,0.0,0.0047694838377281,0,low
81253,0.036016912,41,0,4984.0,,7,0,2,0,0.0,0.0088072528311245,0,low
81254,0.138660064,47,0,0.274614359,5250.0,4,0,1,0,0.0,0.0127525311163193,0,low
81255,0.035764145,57,0,0.272808772,14500.0,12,0,4,0,2.0,0.0073846423001556,0,low
81256,0.057966814,60,0,0.355687163,5740.0,6,0,2,0,2.0,0.0076496593669413,0,low
81257,0.413500855,68,0,0.473809879,6700.0,16,0,1,0,1.0,0.0213928985099168,0,low
81258,0.031849204,64,0,0.28467883,4000.0,6,0,1,0,0.0,0.0040941412037041,0,low
81259,0.025993502,33,0,0.362576346,1800.0,6,0,0,0,0.0,0.0120109282910266,0,low
81260,0.262458991,80,0,0.023992322,2083.0,1,0,0,0,0.0,0.0152819820142484,0,low
81261,0.65310843,39,0,1314.0,,8,0,1,0,2.0,0.0726319502425185,0,low
81262,0.161968221,52,0,610.0,,5,0,0,2,2.0,0.0637411200547375,0,low
81263,0.9999999,47,7,0.446815805,11666.0,5,2,2,2,0.0,0.6540028411362918,1,high
81264,0.118202406,81,0,0.025829028,6000.0,5,0,0,0,0.0,0.0077352139748033,0,low
81265,0.007710379,71,0,0.95004995,1000.0,9,0,1,0,0.0,0.0089280417375569,0,low
81266,0.415412721,48,0,0.278828554,4916.0,5,0,0,0,1.0,0.0263723121006081,0,low
81267,0.614728905,39,0,0.243068812,11000.0,11,0,1,0,0.0,0.0335488196009767,0,low
81268,0.783773874,49,0,0.914320874,6500.0,8,0,3,0,2.0,0.0717550065379674,0,low
81269,0.50413375,58,0,7305.0,,18,0,4,0,0.0,0.0279184998547979,0,low
81270,0.026034019,65,0,0.334121069,5500.0,16,0,2,0,0.0,0.0093921160257734,0,low
81271,0.518564471,57,0,1895.0,,7,0,0,0,0.0,0.0242772111435889,0,low
81272,0.007122557,55,0,0.245358469,3500.0,9,0,0,0,0.0,0.0089186713799371,0,low
81273,0.942382202,37,1,0.251844844,5284.0,10,0,2,0,0.0,0.1728648173841267,1,medium
81274,0.85541656,36,1,0.331384801,4960.0,14,0,0,0,3.0,0.1739433720976431,1,medium
81275,0.006279749,53,0,242.0,,6,0,0,0,0.0,0.0054920414109132,0,low
81276,0.080695965,68,0,48.0,,2,0,0,0,0.0,0.0032742459396599,0,low
81277,0.0,35,0,0.55336166,4000.0,4,0,1,0,3.0,0.0200678993578263,0,low
81278,0.262730969,51,1,0.519604461,8696.0,16,0,1,0,3.0,0.0665422509419876,0,low
81279,0.61772445,37,0,0.210356855,3726.0,8,0,0,0,0.0,0.0430358150462967,0,low
81280,0.009999583,80,0,9.0,,4,0,0,0,0.0,0.0027617375586749,0,low
81281,0.103820754,70,0,0.762872855,6000.0,7,0,2,0,0.0,0.0096463277937561,0,low
81282,0.010701021,87,0,11.0,,3,0,0,0,0.0,0.0028180914123238,0,low
81283,0.040145025,63,0,0.011608154,3531.0,4,0,0,0,0.0,0.0074705301186344,0,low
81284,0.0,97,0,0.0,,3,0,0,0,,0.0035318532920477,0,low
81285,0.642267887,51,0,0.958811782,4005.0,7,0,1,0,1.0,0.0560931092268866,0,low
81286,1.000307669,60,2,0.797191145,4200.0,9,0,1,0,0.0,0.3738610649657057,1,medium
81287,0.177061532,40,0,716.0,0.0,6,0,0,0,2.0,0.0194223103414342,0,low
81288,0.9999999,72,0,124.0,,5,0,1,0,0.0,0.0205244269532399,0,low
81289,0.683875659,53,0,0.05891636,1900.0,3,0,0,0,0.0,0.0520969421201111,0,low
81290,0.9999999,35,0,0.114912646,9615.0,4,0,1,0,4.0,0.0917602281954026,0,low
81291,0.257953788,35,0,1.723302136,4166.0,12,0,3,0,0.0,0.1278815754760917,1,medium
81292,0.129130797,27,0,452.0,0.0,7,0,0,0,0.0,0.0233941355485677,0,low
81293,0.203464604,62,2,1.956459672,1400.0,14,0,2,1,0.0,0.342962275720729,1,medium
81294,0.997080596,51,1,0.096827848,8416.0,13,2,0,0,1.0,0.3951242984754553,1,medium
81295,0.052417241,30,0,0.05863929,5746.0,7,0,0,0,1.0,0.0144807018890974,0,low
81296,0.00105257,45,0,0.365658078,9352.0,7,0,1,0,0.0,0.0083018863125655,0,low
81297,0.04923497,54,0,0.213973253,8000.0,15,0,2,0,0.0,0.0123673939904398,0,low
81298,0.531901892,50,0,0.038868884,18883.0,6,0,0,0,1.0,0.0487743628339379,0,low
81299,0.817319098,29,1,768.0,,6,0,0,0,1.0,0.1727303955013966,1,medium
81300,0.0,25,0,0.0,300.0,2,0,0,0,0.0,0.0154607122277001,0,low
81301,0.056034284,38,0,0.006836308,5265.0,4,0,0,0,5.0,0.0116013042335113,0,low
81302,0.608863198,62,0,1.122575485,5000.0,11,0,3,0,0.0,0.0601837371661784,0,low
81303,0.89209832,25,0,0.151092515,2150.0,6,0,0,0,0.0,0.1178024878832534,1,medium
81304,0.137325704,45,0,2552.0,,5,0,1,0,0.0,0.0114517537152115,0,low
81305,0.142967416,71,0,0.161953728,3500.0,4,0,0,0,0.0,0.0089692833693869,0,low
81306,0.9999999,37,0,3585.0,0.0,5,0,1,0,2.0,0.0807892406254249,0,low
81307,0.055337817,60,0,102.0,,8,0,0,0,0.0,0.0053036673887242,0,low
81308,0.949350193,56,0,0.820728986,4032.0,15,0,2,0,1.0,0.2747009008890059,1,medium
81309,0.0,21,0,0.0,820.0,2,0,0,0,0.0,0.0128981531365267,0,low
81310,0.547443065,50,3,0.621323102,8600.0,21,0,3,0,4.0,0.2271777069811853,1,medium
81311,0.0,24,0,520.0,,3,0,0,0,,0.0122669722771778,0,low
81312,0.013840601,68,0,0.002926116,4100.0,3,0,0,0,0.0,0.0029218973876384,0,low
81313,0.9572047,62,0,0.703980802,7083.0,20,0,2,1,0.0,0.2755916894603251,1,medium
81314,0.099825945,40,0,0.790690409,3200.0,14,0,1,0,0.0,0.0260531863209052,0,low
81315,0.154085185,43,0,1506.0,,6,0,1,0,,0.0159855436949628,0,low
81316,0.499700007,40,0,5.248756219,200.0,7,0,1,0,0.0,0.0343152538509146,0,low
81317,0.00626813,62,0,74.0,,12,0,0,0,0.0,0.0044854568913738,0,low
81318,0.751314823,44,0,0.310316444,10933.0,9,0,2,0,1.0,0.0415615383517338,0,low
